,pitcher,player_name,pitch_type,pitch_name,p_throws,release_speed,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,spin_axis,release_spin_rate,release_extension,estimated_woba_using_speedangle,woba_value
317,543037,"Cole, Gerrit",FC,Cutter,R,92.5967213114754,-2.214959016393443,54.22188524590164,5.911967213114754,2.6227868852459015,10.61311475409836,190.8483606557377,2512.4836065573772,6.2774590163934425,0.3494888888888889,0.3078125
318,543037,"Cole, Gerrit",FF,4-Seam Fastball,R,96.64347116430903,-1.9581501632208922,54.18465723612622,5.948384113166485,-8.459804134929271,17.425919477693146,211.37323177366702,2413.4581066376495,6.315949918345128,0.3787673611111111,0.27905701754385964
319,543037,"Cole, Gerrit",KC,Knuckle Curve,R,82.88613138686131,-1.956301703163017,54.368564476885645,5.991849148418492,10.092262773722629,-13.621605839416059,37.24330900243309,2779.581508515815,6.129197080291971,0.3161617647058823,0.24313725490196078
320,543037,"Cole, Gerrit",SL,Slider,R,89.0965909090909,-2.101008522727273,54.25446022727272,5.865198863636365,4.703522727272727,1.7280681818181818,130.86647727272728,2541.791193181818,6.243243243243243,0.3427768595041322,0.2174863387978142
321,543056,"Coulombe, Danny",CH,Changeup,L,77.11904761904762,-0.3457142857142857,54.7204761904762,5.899523809523809,14.228571428571428,11.720000000000002,130.8,1777.3,5.766666666666667,0.598,0.6611111111111111
322,543056,"Coulombe, Danny",FC,Cutter,L,86.03031161473088,-0.5315580736543909,54.781218130311615,6.0031444759206805,-3.7284985835694053,3.172351274787535,216.91737891737893,2650.065527065527,5.7176136363636365,0.31503333333333333,0.3005555555555556
323,543056,"Coulombe, Danny",FF,4-Seam Fastball,L,91.40142857142858,-0.6669999999999999,54.66757142857143,6.009428571428572,0.5485714285714286,14.97942857142857,166.27142857142857,2463.1428571428573,5.83,0.41891666666666666,0.526470588235294
324,543056,"Coulombe, Danny",KC,Knuckle Curve,L,80.13333333333334,-0.8583333333333333,54.88188888888889,6.135222222222222,-4.816,-19.858666666666664,345.4269662921348,2718.932584269663,5.6211111111111105,0.20430769230769233,0.13392857142857142
325,543056,"Coulombe, Danny",SI,Sinker,L,91.08311688311687,-0.7031168831168831,54.66831168831169,5.991038961038961,10.235064935064933,12.223636363636363,166.66887417218544,2421.887417218543,5.82171052631579,0.25095454545454543,0.08620689655172414
326,543056,"Coulombe, Danny",SL,Slider,L,84.1,-0.186,54.652,6.146,-4.728,-0.8160000000000001,254.0,2591.6,5.84,0.775,1.6
